,,,,,,,,,,,
,,,,,,,,,,,
Customers Table,,,,,,,,,,,Managed by : Ajith Sinha
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Customer ID,Policy Holder Name,Gender,Age at Entry,Current Age,Occupation,Smoker Status,Medical Exam Required,Nationality,State,,
CUST-740236,Kiara Kulkarni,Male,46,63,"Engineer, maintenance (IT)",No,No,India,Uttarakhand,,
CUST-589699,Badal Saraf,Male,40,50,Futures trader,No,No,India,Uttarakhand,,
CUST-912288,Anya Thaker,Male,41,54,"Presenter, broadcasting",No,No,India,Uttarakhand,,
CUST-130378,Rania Rastogi,Male,51,73,Arboriculturist,No,No,India,Uttarakhand,,
CUST-854705,Sahil Dubey,Male,42,49,"Pharmacist, hospital",Yes,No,India,Uttarakhand,,
CUST-141849,Samarth Sabharwal,Male,48,54,Counsellor,Yes,No,India,Uttarakhand,,
CUST-751277,Armaan Bhatt,Male,55,70,Medical technical officer,Yes,No,India,Uttarakhand,,
CUST-357447,Veer Bala,Male,34,36,Surgeon,No,No,India,Uttarakhand,,
CUST-579325,Vanya Mahal,Male,44,54,Social worker,No,No,India,Uttarakhand,,
CUST-912798,Chirag Tak,Male,26,51,Seismic interpreter,No,No,India,Uttarakhand,,
CUST-587580,Ishita Mane,Male,53,61,Careers information officer,Yes,No,India,Uttarakhand,,
CUST-498243,Ira Savant,Male,56,65,Tour manager,Yes,No,India,Uttarakhand,,
CUST-167157,Azad Varty,Male,20,22,Farm manager,No,No,India,Uttarakhand,,
CUST-900303,Kabir Tandon,Male,21,40,"Engineer, energy",No,No,India,Uttarakhand,,
CUST-376567,Kismat Verma,Male,52,68,Clinical molecular geneticist,Yes,No,India,Uttarakhand,,
CUST-896612,Samiha Cherian,Male,41,48,General practice doctor,Yes,No,India,Uttarakhand,,
CUST-356016,Kismat Rattan,Male,33,36,Clinical psychologist,Yes,No,India,Uttarakhand,,
CUST-955847,Advik Soman,Male,23,36,"Education officer, museum",No,No,India,Uttarakhand,,
CUST-438864,Zara Gade,Male,45,47,Tour manager,Yes,No,India,Uttarakhand,,
CUST-548166,Tara Zacharia,Male,50,53,Nutritional therapist,Yes,No,India,Uttarakhand,,
CUST-188774,Jivin Butala,Male,31,37,Software engineer,No,No,India,Uttarakhand,,
CUST-614897,Shanaya Vala,Male,29,40,Acupuncturist,Yes,No,India,Uttarakhand,,
CUST-744310,Indrajit Gulati,Male,20,31,"Investment banker, operational",Yes,No,India,Uttarakhand,,
CUST-704725,Tejas Raman,Male,38,40,Sales promotion account executive,No,No,India,Uttarakhand,,
CUST-951711,Aarav Anne,Male,18,36,Research scientist (life sciences),Yes,No,India,Uttarakhand,,
CUST-697824,Divit Jhaveri,Male,49,69,"Chemist, analytical",No,No,India,Uttarakhand,,
CUST-586907,Mannat Ghose,Male,42,56,Corporate investment banker,Yes,No,India,Uttarakhand,,
CUST-435858,Ivan Setty,Male,40,60,Broadcast presenter,No,No,India,Uttarakhand,,
CUST-413998,Kimaya Bala,Male,18,30,Facilities manager,Yes,No,India,Uttarakhand,,
CUST-263215,Kiaan Chanda,Male,32,34,Bookseller,No,No,India,Uttarakhand,,
CUST-745890,Siya Bath,Male,20,27,Chief Marketing Officer,Yes,No,India,Uttarakhand,,
CUST-153601,Onkar Din,Male,45,63,Data processing manager,No,No,India,Uttarakhand,,
CUST-698197,Aniruddh Saini,Male,24,28,"Restaurant manager, fast food",Yes,No,India,Uttarakhand,,
CUST-214676,Ivan Khosla,Male,31,46,Clinical cytogeneticist,No,No,India,Uttarakhand,,
CUST-800228,Alia Hayre,Male,19,35,"Runner, broadcasting/film/video",Yes,No,India,Uttarakhand,,
CUST-374745,Zara Luthra,Male,26,33,Fitness centre manager,Yes,No,India,Uttarakhand,,
CUST-652128,Samarth Dugar,Male,30,37,Drilling engineer,No,No,India,Uttarakhand,,
CUST-888146,Ivan Kapadia,Male,34,58,Electrical engineer,No,No,India,Uttarakhand,,
CUST-634978,Tanya Bedi,Male,47,64,"Engineer, manufacturing systems",No,No,India,Uttarakhand,,
CUST-855290,Zaina Korpal,Male,38,43,Management consultant,No,Yes,India,Uttarakhand,,
CUST-351251,Dhruv Sabharwal,Male,58,61,"Engineer, aeronautical",Yes,Yes,India,Uttarakhand,,
CUST-455196,Ritvik Sahni,Male,47,56,"Geologist, wellsite",No,Yes,India,Uttarakhand,,
CUST-590960,Aarav Seth,Male,37,49,"Programmer, systems",No,Yes,India,Uttarakhand,,
CUST-260268,Jayan Datta,Male,33,53,Chemical engineer,No,Yes,India,Uttarakhand,,
CUST-834260,Manikya Choudhury,Male,33,44,Wellsite geologist,No,Yes,India,Uttarakhand,,
CUST-418593,Aarush Talwar,Male,57,75,Publishing rights manager,No,Yes,India,Uttarakhand,,
CUST-996127,Dhanuk Singh,Male,40,49,Insurance account manager,Yes,Yes,India,Uttarakhand,,
CUST-288726,Samar Sengupta,Male,47,64,Advertising copywriter,No,Yes,India,Uttarakhand,,
CUST-299242,Lakshay Sawhney,Male,43,68,"Administrator, sports",Yes,Yes,India,Uttarakhand,,
CUST-815563,Neelofar Doctor,Male,19,38,"Editor, film/video",No,Yes,India,Uttarakhand,,
CUST-526052,Mohanlal Dada,Male,33,49,Firefighter,Yes,Yes,India,Uttarakhand,,
CUST-585870,Abram Magar,Male,52,62,Gaffer,No,Yes,India,Uttarakhand,,
CUST-977924,Trisha Chatterjee,Male,20,29,Claims inspector/assessor,Yes,Yes,India,Uttarakhand,,
CUST-195184,Myra Doshi,Male,29,42,Armed forces logistics/support/administrative officer,No,Yes,India,Uttarakhand,,
CUST-327092,Vardaniya Karnik,Male,37,51,Interpreter,Yes,Yes,India,Uttarakhand,,
CUST-875098,Advika Keer,Male,49,53,Microbiologist,Yes,Yes,India,Uttarakhand,,
CUST-594950,Amira Chhabra,Male,44,63,"Editor, film/video",Yes,Yes,India,Uttarakhand,,
CUST-262988,Pranay Ratti,Male,28,45,"Pilot, airline",Yes,Yes,India,Uttarakhand,,
CUST-169974,Bhamini Borra,Male,41,66,Stage manager,Yes,Yes,India,Uttarakhand,,
CUST-118285,Yakshit Roy,Male,42,64,Agricultural consultant,No,Yes,India,Uttarakhand,,
CUST-588548,Kanav Andra,Male,55,73,Travel agency manager,Yes,Yes,India,Uttarakhand,,
CUST-328048,Ranbir Mall,Male,60,76,Financial manager,No,Yes,India,Uttarakhand,,
CUST-173339,Shayak Balasubramanian,Male,23,43,Energy engineer,No,Yes,India,Uttarakhand,,
CUST-869311,Kaira Chatterjee,Male,26,49,Intelligence analyst,Yes,Yes,India,Uttarakhand,,
CUST-514851,Armaan Grewal,Male,45,47,Civil Service administrator,Yes,Yes,India,Uttarakhand,,
CUST-611861,Mamooty Dubey,Male,56,81,"Designer, multimedia",No,Yes,India,Uttarakhand,,
CUST-611453,Lakshit Rajagopal,Male,50,72,Race relations officer,No,Yes,India,Uttarakhand,,
CUST-744398,Piya Kunda,Male,34,38,Biomedical scientist,Yes,Yes,India,Uttarakhand,,
CUST-556106,Eshani Chokshi,Male,59,77,Holiday representative,Yes,Yes,India,Uttarakhand,,
CUST-913556,Lakshay Bansal,Male,60,70,Chartered accountant,No,Yes,India,Uttarakhand,,
CUST-446754,Shanaya Dey,Male,45,70,Metallurgist,No,Yes,India,Uttarakhand,,
CUST-881699,Indranil Bath,Male,59,75,Research scientist (medical),No,Yes,India,Uttarakhand,,
CUST-265977,Pari Ramesh,Male,53,77,Animal nutritionist,Yes,Yes,India,Uttarakhand,,
CUST-712120,Dhanuk Iyer,Male,23,36,"Investment banker, operational",No,Yes,India,Uttarakhand,,
CUST-484491,Heer Taneja,Male,58,80,Cartographer,Yes,Yes,India,Uttarakhand,,
CUST-560657,Ivana Warrior,Male,46,60,Tourism officer,No,Yes,India,Uttarakhand,,
CUST-472269,Romil Mangal,Male,26,35,Dance movement psychotherapist,No,Yes,India,Uttarakhand,,
CUST-957311,Hansh Dubey,Male,47,56,Furniture conservator/restorer,No,Yes,India,Uttarakhand,,
CUST-551050,Yakshit Koshy,Male,27,49,Gaffer,Yes,Yes,India,Uttarakhand,,
CUST-811941,Romil Borah,Male,20,36,Print production planner,No,Yes,India,Uttarakhand,,
CUST-575623,Yuvraj  Sankaran,Male,26,47,"Doctor, hospital",Yes,Yes,India,Uttarakhand,,
CUST-793689,Nirvi Devi,Male,33,56,Sports development officer,No,Yes,India,Uttarakhand,,
CUST-836244,Aradhya Hans,Male,22,27,Optometrist,Yes,Yes,India,Uttarakhand,,
CUST-748838,Anay Wagle,Male,34,44,Exhibition designer,Yes,Yes,India,Uttarakhand,,
CUST-529618,Diya Thaker,Male,30,46,Academic librarian,No,Yes,India,Uttarakhand,,
CUST-215479,Krish Sura,Male,41,53,Physiotherapist,No,Yes,India,Uttarakhand,,
CUST-727419,Aaina Dewan,Male,23,37,English as a second language teacher,Yes,Yes,India,Uttarakhand,,
CUST-713260,Samar Jhaveri,Male,53,63,Broadcast engineer,Yes,Yes,India,Uttarakhand,,
CUST-323216,Damini Dasgupta,Male,60,72,"Runner, broadcasting/film/video",Yes,Yes,India,Uttarakhand,,
CUST-572823,Indranil Rajagopal,Male,48,69,Chief Operating Officer,No,Yes,India,Uttarakhand,,
CUST-245337,Jiya Shroff,Male,51,75,"Production assistant, television",Yes,Yes,India,Uttarakhand,,
CUST-549867,Kiaan Chowdhury,Male,54,60,Illustrator,No,Yes,India,Uttarakhand,,
CUST-859072,Anvi Vig,Male,29,40,Radio broadcast assistant,No,Yes,India,Uttarakhand,,
CUST-844613,Madhup Keer,Male,37,49,Financial controller,No,Yes,India,Uttarakhand,,
CUST-688357,Kashvi Bhasin,Male,58,67,"Designer, television/film set",Yes,Yes,India,Uttarakhand,,
CUST-220151,Taimur Som,Male,38,53,Interior and spatial designer,No,Yes,India,Uttarakhand,,
CUST-185236,Indrajit Sehgal,Male,54,70,Higher education careers adviser,Yes,Yes,India,Uttarakhand,,
CUST-609562,Kavya Keer,Male,35,58,"Investment banker, corporate",No,Yes,India,Uttarakhand,,
CUST-669978,Ela Seth,Male,24,48,Make,No,Yes,India,Uttarakhand,,
CUST-281501,Neysa Chander,Male,52,68,Mental health nurse,Yes,Yes,India,Uttarakhand,,
CUST-163072,Ivana Ramaswamy,Male,41,43,Lawyer,No,Yes,India,Uttarakhand,,
CUST-541777,Samiha Varma,Male,18,22,Plant breeder/geneticist,Yes,Yes,India,Uttarakhand,,
CUST-961111,Zoya Sarma,Male,54,58,Exercise physiologist,No,Yes,India,Uttarakhand,,
CUST-330391,Veer Swaminathan,Male,52,53,Associate Professor,No,Yes,India,Uttarakhand,,
CUST-777712,Azad Iyengar,Male,24,37,Tree surgeon,Yes,Yes,India,Uttarakhand,,
CUST-284652,Romil Mallick,Male,44,58,Contractor,No,Yes,India,Uttarakhand,,
CUST-824110,Zaina Hans,Male,42,61,Industrial/product designer,No,Yes,India,Uttarakhand,,
CUST-124019,Yuvraj  Bhatti,Male,48,61,Sport and exercise psychologist,No,Yes,India,Uttarakhand,,
CUST-189285,Neelofar Zachariah,Male,57,77,"Research officer, trade union",No,Yes,India,Uttarakhand,,
CUST-638958,Farhan Tank,Male,49,59,Contracting civil engineer,Yes,Yes,India,Uttarakhand,,
CUST-947299,Arhaan Ramesh,Male,43,55,"Engineer, technical sales",Yes,Yes,India,Uttarakhand,,
CUST-973725,Hunar Chaudhry,Male,60,83,"Lecturer, further education",No,Yes,India,Uttarakhand,,
CUST-183541,Divij Kibe,Male,29,43,Retail merchandiser,Yes,Yes,India,Uttarakhand,,
CUST-692752,Jiya Dora,Male,22,23,Geophysicist/field seismologist,Yes,Yes,India,Uttarakhand,,
CUST-732100,Vidur Lalla,Male,37,52,Interior and spatial designer,No,Yes,India,Uttarakhand,,
CUST-642848,Damini Keer,Male,46,71,Chartered certified accountant,No,Yes,India,Uttarakhand,,
CUST-725505,Romil Setty,Male,31,39,"Producer, radio",No,Yes,India,Uttarakhand,,
CUST-971189,Adira Koshy,Male,49,54,"Research officer, government",No,Yes,India,Uttarakhand,,
CUST-439248,Ivana Tailor,Male,45,53,Sports therapist,Yes,Yes,India,Uttarakhand,,
CUST-710824,Aarna Keer,Male,36,51,"Teacher, adult education",Yes,Yes,India,Uttarakhand,,
CUST-633919,Samar Batta,Male,26,51,Animal technologist,No,Yes,India,Uttarakhand,,
CUST-332364,Pranay Sahni,Male,45,64,Bookseller,No,Yes,India,Uttarakhand,,
CUST-197100,Tejas Gill,Male,43,58,"Engineer, control and instrumentation",Yes,Yes,India,Uttarakhand,,
CUST-643534,Farhan Arya,Male,28,53,Emergency planning/management officer,No,Yes,India,Uttarakhand,,
CUST-400763,Bhamini Chatterjee,Male,41,49,"Producer, radio",Yes,Yes,India,Uttarakhand,,
CUST-869982,Anya Tella,Male,52,77,Midwife,No,No,India,Andhra Pradesh,,
CUST-650793,Samar Ram,Male,39,53,"Doctor, general practice",No,No,India,Andhra Pradesh,,
CUST-775577,Dharmajan Hora,Male,41,62,Astronomer,Yes,No,India,Andhra Pradesh,,
CUST-139540,Rasha Sachdev,Male,57,70,Passenger transport manager,Yes,No,India,Andhra Pradesh,,
CUST-863599,Raunak Dave,Male,60,63,"Designer, textile",No,No,India,Andhra Pradesh,,
CUST-325728,Shray Din,Male,42,54,Games developer,Yes,No,India,Andhra Pradesh,,
CUST-662209,Jivin Raja,Male,59,78,Forensic psychologist,Yes,No,India,Andhra Pradesh,,
CUST-493401,Gokul Bahl,Male,59,64,Magazine features editor,Yes,No,India,Andhra Pradesh,,
CUST-645466,Jivin Garg,Male,36,50,"Librarian, academic",Yes,No,India,Andhra Pradesh,,
CUST-846548,Vaibhav Lata,Male,41,61,Contractor,Yes,No,India,Andhra Pradesh,,
CUST-158070,Farhan Karnik,Male,37,51,Hospital doctor,Yes,No,India,Andhra Pradesh,,
CUST-923688,Vanya Grover,Male,60,77,Tax adviser,Yes,No,India,Andhra Pradesh,,
CUST-326614,Taimur Madan,Male,45,69,Commissioning editor,No,No,India,Andhra Pradesh,,
CUST-730753,Aaryahi Dasgupta,Male,24,37,Early years teacher,No,No,India,Andhra Pradesh,,
CUST-201889,Trisha Mahal,Male,21,33,"Education officer, museum",Yes,No,India,Andhra Pradesh,,
CUST-793315,Vedika Divan,Male,26,50,Civil Service fast streamer,No,No,India,Andhra Pradesh,,
CUST-958256,Rhea Jhaveri,Male,53,69,"Education officer, museum",No,No,India,Andhra Pradesh,,
CUST-437310,Taran Sawhney,Male,48,51,"Engineer, production",Yes,No,India,Andhra Pradesh,,
CUST-896886,Vaibhav Batta,Male,47,62,Music therapist,Yes,No,India,Andhra Pradesh,,
CUST-172147,Nayantara Sankar,Male,56,63,Acupuncturist,Yes,No,India,Andhra Pradesh,,
CUST-277650,Rhea Vasa,Male,45,52,Geophysicist/field seismologist,Yes,No,India,Andhra Pradesh,,
CUST-667320,Prisha Dhingra,Male,51,53,"Journalist, newspaper",Yes,No,India,Andhra Pradesh,,
CUST-429462,Aniruddh Dugar,Male,52,75,"Psychologist, forensic",No,No,India,Andhra Pradesh,,
CUST-871115,Raghav Varghese,Male,40,53,Speech and language therapist,Yes,No,India,Andhra Pradesh,,
CUST-914456,Seher Chacko,Male,59,69,Environmental consultant,No,No,India,Andhra Pradesh,,
CUST-209015,Gatik Garde,Male,45,64,"Surveyor, rural practice",No,No,India,Andhra Pradesh,,
CUST-178171,Aradhya Saha,Male,26,49,"Designer, jewellery",Yes,No,India,Andhra Pradesh,,
CUST-976016,Pihu Sami,Male,18,25,"Conservation officer, historic buildings",No,No,India,Andhra Pradesh,,
CUST-257345,Amira Saran,Male,51,57,Health and safety adviser,Yes,No,India,Andhra Pradesh,,
CUST-698708,Anahita Sawhney,Male,47,72,Sales executive,No,No,India,Andhra Pradesh,,
CUST-720822,Tarini Shah,Male,38,62,Economist,No,No,India,Andhra Pradesh,,
CUST-874585,Adah Johal,Male,24,49,"Engineer, civil (consulting)",Yes,No,India,Andhra Pradesh,,
CUST-250252,Jayesh Hayre,Male,36,49,Hospital pharmacist,Yes,No,India,Andhra Pradesh,,
CUST-215991,Kabir Basu,Male,22,27,Marketing executive,No,No,India,Andhra Pradesh,,
CUST-428506,Shaan Hayre,Male,33,48,Research scientist (life sciences),Yes,No,India,Andhra Pradesh,,
CUST-626612,Advik Kapur,Male,41,59,"Scientist, biomedical",Yes,No,India,Andhra Pradesh,,
CUST-712162,Sahil Bath,Male,28,32,Heritage manager,No,No,India,Andhra Pradesh,,
CUST-167089,Manjari Bains,Male,48,56,Homeopath,Yes,No,India,Andhra Pradesh,,
CUST-176474,Himmat Mangal,Male,53,73,Optometrist,No,No,India,Andhra Pradesh,,
CUST-587032,Hrishita Koshy,Male,28,51,Armed forces training and education officer,Yes,No,India,Andhra Pradesh,,
CUST-518236,Shamik Chahal,Male,47,48,Broadcast journalist,No,No,India,Andhra Pradesh,,
CUST-580998,Neysa Date,Male,40,53,"Designer, industrial/product",No,No,India,Andhra Pradesh,,
CUST-483181,Aarav Mangat,Male,50,58,Research scientist (maths),Yes,No,India,Andhra Pradesh,,
CUST-687268,Kartik Tiwari,Male,34,37,Water quality scientist,Yes,No,India,Andhra Pradesh,,
CUST-733106,Prerak Chandra,Male,42,67,Photographer,Yes,No,India,Andhra Pradesh,,
CUST-307856,Tara Mannan,Male,30,46,"Scientist, product/process development",Yes,No,India,Andhra Pradesh,,
CUST-814670,Biju Venkataraman,Male,18,35,Health visitor,No,No,India,Andhra Pradesh,,
CUST-593749,Sahil Sen,Male,28,43,Commercial art gallery manager,No,No,India,Andhra Pradesh,,
CUST-311193,Saksham Soman,Male,20,25,Copy,Yes,No,India,Andhra Pradesh,,
CUST-226768,Vidur Wali,Male,26,51,"Designer, blown glass/stained glass",No,No,India,Andhra Pradesh,,
CUST-306237,Hansh Kumar,Male,40,47,"Engineer, drilling",Yes,No,India,Andhra Pradesh,,
CUST-459201,Yashvi Dewan,Male,39,44,Neurosurgeon,Yes,No,India,Andhra Pradesh,,
CUST-201078,Heer Chada,Male,35,56,Cytogeneticist,Yes,No,India,Andhra Pradesh,,
CUST-205467,Jayan Bhavsar,Male,44,48,Politician's assistant,No,No,India,Andhra Pradesh,,
CUST-894681,Sahil Sarma,Male,22,45,Commercial horticulturist,No,No,India,Andhra Pradesh,,
CUST-267004,Raghav Tella,Male,21,34,Health and safety inspector,Yes,No,India,Andhra Pradesh,,
CUST-929758,Baiju Chandran,Male,25,33,Operational researcher,No,No,India,Andhra Pradesh,,
CUST-624271,Hansh Sodhi,Male,18,21,"Psychologist, sport and exercise",No,No,India,Andhra Pradesh,,
CUST-889068,Keya Taneja,Male,23,40,"Engineer, chemical",No,No,India,Andhra Pradesh,,
CUST-619505,Vardaniya Wali,Male,38,62,Industrial/product designer,Yes,No,India,Andhra Pradesh,,
CUST-370297,Krish Keer,Male,23,48,"Clinical scientist, histocompatibility and immunogenetics",Yes,No,India,Andhra Pradesh,,
CUST-562585,Zaina Gopal,Male,35,43,Research scientist (medical),No,No,India,Andhra Pradesh,,
CUST-348192,Samarth Rau,Male,38,57,Human resources officer,No,No,India,Andhra Pradesh,,
CUST-767173,Veer Barad,Male,52,65,"Librarian, academic",No,No,India,Andhra Pradesh,,
CUST-135883,Jayan Wagle,Male,34,40,Lobbyist,No,No,India,Andhra Pradesh,,
CUST-295843,Samaira Bhagat,Male,58,64,Human resources officer,Yes,No,India,Andhra Pradesh,,
CUST-672253,Jiya Dixit,Male,34,46,Nature conservation officer,Yes,No,India,Andhra Pradesh,,
CUST-167114,Neelofar Brahmbhatt,Male,26,33,"Designer, textile",No,No,India,Andhra Pradesh,,
CUST-305569,Saira Sani,Male,50,75,Equities trader,No,No,India,Andhra Pradesh,,
CUST-457745,Prisha Suri,Male,45,69,Agricultural engineer,No,No,India,Andhra Pradesh,,
CUST-354572,Raghav Bhatia,Male,25,44,Homeopath,No,No,India,Andhra Pradesh,,
CUST-189775,Anay Lata,Male,20,32,"Psychologist, forensic",Yes,No,India,Andhra Pradesh,,
CUST-658198,Kashvi Halder,Male,30,49,"Programmer, multimedia",No,No,India,Andhra Pradesh,,
CUST-450244,Mohanlal Iyengar,Male,45,57,Outdoor activities/education manager,No,No,India,Andhra Pradesh,,
CUST-806477,Aradhya Batra,Male,51,55,"Secretary, company",Yes,No,India,Andhra Pradesh,,
CUST-436722,Romil Kara,Male,48,61,"Copywriter, advertising",No,No,India,Andhra Pradesh,,
CUST-768860,Zain Sodhi,Male,41,57,Architectural technologist,No,Yes,India,Andhra Pradesh,,
CUST-805842,Gatik Varty,Male,51,76,Camera operator,Yes,Yes,India,Andhra Pradesh,,
CUST-895979,Heer Choudhry,Male,47,53,Games developer,No,Yes,India,Andhra Pradesh,,
CUST-401166,Diya Swaminathan,Male,28,41,"Designer, fashion/clothing",Yes,Yes,India,Andhra Pradesh,,
CUST-553716,Shaan Vohra,Male,46,57,Nature conservation officer,No,Yes,India,Andhra Pradesh,,
CUST-138706,Ehsaan Seth,Male,31,47,Editorial assistant,No,Yes,India,Andhra Pradesh,,
CUST-546221,Ivan Ramakrishnan,Male,46,59,Financial planner,No,Yes,India,Andhra Pradesh,,
CUST-698316,Keya Subramanian,Male,59,76,Dealer,Yes,Yes,India,Andhra Pradesh,,
CUST-777396,Ojas Bobal,Male,48,72,Legal executive,Yes,Yes,India,Andhra Pradesh,,
CUST-567007,Anvi Sood,Male,29,42,Operations geologist,Yes,Yes,India,Andhra Pradesh,,
CUST-515202,Eshani Shanker,Male,47,60,Event organiser,Yes,Yes,India,Andhra Pradesh,,
CUST-224763,Tushar Jani,Male,39,55,Homeopath,Yes,Yes,India,Andhra Pradesh,,
CUST-608837,Stuvan Goswami,Male,29,46,Research scientist (maths),No,Yes,India,Andhra Pradesh,,
CUST-972493,Tarini Gopal,Male,34,44,Art therapist,Yes,Yes,India,Andhra Pradesh,,
CUST-917326,Bhavin Karnik,Male,39,51,Cabin crew,No,Yes,India,Andhra Pradesh,,
CUST-990852,Veer Bora,Male,41,48,"Engineer, land",Yes,Yes,India,Andhra Pradesh,,
CUST-133969,Anika Kibe,Male,35,46,"Therapist, art",No,Yes,India,Andhra Pradesh,,
CUST-664460,Kavya Krishna,Male,18,19,Patent attorney,No,Yes,India,Andhra Pradesh,,
CUST-690096,Samaira Walla,Male,31,50,Homeopath,No,Yes,India,Andhra Pradesh,,
CUST-356037,Nitya Subramanian,Male,22,33,Psychiatrist,No,Yes,India,Andhra Pradesh,,
CUST-592637,Purab Tandon,Male,33,57,Colour technologist,Yes,Yes,India,Andhra Pradesh,,
CUST-217413,Renee Sankaran,Male,24,49,"Engineer, structural",Yes,Yes,India,Andhra Pradesh,,
CUST-827658,Diya Lanka,Male,24,43,Statistician,No,Yes,India,Andhra Pradesh,,
CUST-579403,Lakshay Mahal,Male,42,43,Systems developer,No,Yes,India,Andhra Pradesh,,
CUST-105316,Tushar Chacko,Male,33,45,Interior and spatial designer,No,Yes,India,Andhra Pradesh,,
CUST-180245,Rasha Ram,Male,29,48,"Therapist, speech and language",Yes,Yes,India,Andhra Pradesh,,
CUST-958092,Anahi Jayaraman,Male,18,27,Press photographer,No,Yes,India,Andhra Pradesh,,
CUST-469416,Alisha Kurian,Male,55,71,Retail merchandiser,No,Yes,India,Andhra Pradesh,,
CUST-783026,Saanvi Krishnan,Male,19,26,Commissioning editor,Yes,Yes,India,Andhra Pradesh,,
CUST-653813,Ira Wali,Male,56,70,Clothing/textile technologist,No,Yes,India,Andhra Pradesh,,
CUST-114729,Samaira Chacko,Male,31,33,Illustrator,No,Yes,India,Andhra Pradesh,,
CUST-868148,Divyansh Luthra,Male,43,46,Operations geologist,No,Yes,India,Andhra Pradesh,,
CUST-992004,Piya Suri,Male,34,38,Records manager,Yes,Yes,India,Andhra Pradesh,,
CUST-829461,Tiya Divan,Male,27,30,"Surveyor, insurance",No,Yes,India,Andhra Pradesh,,
CUST-164606,Anay Gade,Male,18,22,Patent attorney,Yes,Yes,India,Andhra Pradesh,,
